Dataset_Name,Dataset_IDnum,Organization_Name,Observer_Name,Island_Name,Region_Name,Sector_Name,Survey_Name,Survey_ID_InternalToYourProject,Depth_ft,Depth_bin,Latitude_DD,Longitude_DD,ObservationDate,AreaSurveyed_m2,%LiveCoralCover,%LiveCoralCover_Bin,%CoralBleached,%CoralBleached_Bin,BleachingSeverity,Taxon1_Code,Taxon1_%Cover,Taxon1_%Bleached,Taxon1_Ave_Sev,Taxon1_Max_Sev,Taxon2_Code,Taxon2_%Cover,Taxon2_%Bleached,Taxon2_Ave_Sev,Taxon2_Max_Sev,Taxon3_Code,Taxon3_%Cover,Taxon3_%Bleached,Taxon3_Ave_Sev,Taxon3_Max_Sev,Taxon4_Code,Taxon4_%Cover,Taxon4_%Bleached,Taxon4_Ave_Sev,Taxon4_Max_Sev,Taxon5_Code,Taxon5_%Cover,Taxon5_%Bleached,Taxon5_Ave_Sev,Taxon5_Max_Sev,Taxon6_Code,Taxon6_%Cover,Taxon6_%Bleached,Taxon6_Ave_Sev,Taxon6_Max_Sev,Taxon7_Code,Taxon7_%Cover,Taxon7_%Bleached,Taxon7_Ave_Sev,Taxon7_Max_Sev,Taxon8_Code,Taxon8_%Cover,Taxon8_%Bleached,Taxon8_Ave_Sev,Taxon8_Max_Sev,Comments_Observation,Cluster_DepthBin_ID
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_A2_2_TM,,15,,20.941718,-156.50272,9/18/2019,78.5,,4,,1,,PLUT,44.1,,,,PCOM,9.45,,,,PMEA,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A20_12_CP,,16,,20.93408,-156.48994,9/19/2019,78.5,,3,,2,,PMEA,12.3,,,,PLOB,12.3,,,,MCAP,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Waihee_A20_12_DS,,16,,20.93408,-156.48994,9/19/2019,78.5,,2,,1,,PLUT,12.6,,,,PMEA,6.3,,,,MCAP,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A21_14_CP,,14,,20.93484,-156.49049,9/19/2019,78.5,,2,,1,,PMEA,16.8,,,,PLOB,2.1,,,,MCAP,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Waihee_A21_14_DS,,16,,20.93484,-156.49049,9/19/2019,78.5,,2,,1,,PLUT,12.6,,,,PMEA,4.2,,,,MCAP,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A22_13_CP,,15,,20.93571,-156.49115,9/19/2019,78.5,,5,,2,,PLUT,35.2,,,,PMEA,17.6,,,,PCOM,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Waihee_A22_13_DS,,14,,20.93571,-156.49115,9/19/2019,78.5,,2,,1,,PLUT,10.5,,,,PMEA,6.3,,,,MCAP,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A23_23_CP,,23,,20.934746,-156.487047,9/20/2019,78.5,,5,,1,,PLUT,70.4,,,,PMEA,4.4,,,,MCAP,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_A23_23_TM,,26,,20.934746,-156.487047,9/20/2019,78.5,,3,,0,,PLUT,26.65,,,,PMEA,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A24_WP_CP,,22,,20.93508,-156.48801,9/20/2019,78.5,,4,,1,,PLUT,50.4,,,,PMEA,3.15,,,,MCAP,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_A24_WP_TM,,30,,20.93508,-156.48801,9/20/2019,78.5,,3,,1,,PLUT,28.7,,,,PMEA,2.05,,,,MPAT,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A25_24_CP,,20,,20.935398,-156.489183,9/20/2019,78.5,,2,,0,,PLUT,18.9,,,,PMEA,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_A25_24_TM,,21,,20.935398,-156.489183,9/20/2019,78.5,,1,,0,,PMEA,0.25,,,,PDUE,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A26_WP_CP,,20,,20.936125,-156.490095,9/20/2019,78.5,,3,,1,,PLUT,24.6,,,,PMEA,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_A26_WP_TM,,20,,20.936125,-156.490095,9/20/2019,78.5,,2,,0,,PLUT,6.3,,,,PMEA,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A3_3_CP,,10,,20.941536,-156.502229,9/18/2019,78.5,,2,,1,,PLUT,,,,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_A3_3_TM,,10,,20.941536,-156.502229,9/18/2019,78.5,,2,,1,,PLUT,16.8,,,,PMEA,2.1,,,,PCOM,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A4_4_CP,,15,,20.941293,-156.50175,9/18/2019,78.5,,1,,5,,PLUT,,,,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_A4_4_TM,,12,,20.941293,-156.50175,9/18/2019,78.5,,2,,1,,PLUT,16.8,,,,PMEA,2.1,,,,PCOM,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A5_5_CP,,15,,20.940323,-156.499981,9/18/2019,78.5,,4,,1,,PLUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_A5_5_TM,,12,,20.940323,-156.499981,9/18/2019,78.5,,3,,1,,PLUT,26.65,,,,PMEA,8.2,,,,MPAT,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A6_6_CP,,5,,20.939795,-156.500055,9/18/2019,78.5,,4,,1,,PLUT,,,,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_A6_6_TM,,12,,20.939795,-156.500055,9/18/2019,78.5,,4,,1,,PLUT,50.4,,,,PDUE,5.04,,,,MPAT,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A7_7_CP,,20,,20.943534,-156.501161,9/18/2019,78.5,,2,,2,,PLUT,,,,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_A7_7_TM,,25,,20.943534,-156.501161,9/18/2019,78.5,,1,,1,,PMEA,3.5,,,,PLOB,0.5,,,,MPAT,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A8_8_CP,,17,,20.943025,-156.500933,9/18/2019,78.5,,3,,1,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_A8_8_TM,,20,,20.943025,-156.500933,9/18/2019,78.5,,2,,1,,MPAT,2.1,,,,PLOB,14.7,,,,PMEA,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A9_9_CP,,19,,20.941268,-156.498508,9/18/2019,78.5,,3,,2,,PLUT,,,,,MCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_A9_9_TM,,17,,20.941268,-156.498508,9/18/2019,78.5,,3,,0,,PLUT,30.75,,,,PMEA,2.05,,,,MPAT,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,JT,Maui,MHI,,Waihee_B1_16_JT,,9,,20.936129,-156.494548,9/19/2019,78.5,,2,,1,,PLUT,,,,,PCOM,,,,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,KS,Maui,MHI,,Waihee_B1_16_KS,,13,,20.936129,-156.494548,9/19/2019,78.5,,1,,1,,PLUT,1.25,,,,,,,,,MCAP,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,JT,Maui,MHI,,Waihee_B10_22_JT,,8,,20.93095,-156.49081,9/19/2019,78.5,,2,,0,,PLUT,6.3,,,,PMEA,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,KS,Maui,MHI,,Waihee_B10_22_KS,,11,,20.93095,-156.49081,9/19/2019,78.5,,2,,0,,PLUT,5.46,,,,PMEA,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,KS,Maui,MHI,,Waihee_B11_28_KS,,32,,20.93311,-156.48518,9/20/2019,78.5,,4,,1,,PCOM,40.95,,,,MCAP,9.45,,,,PLOB,9.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,RS,Maui,MHI,,Waihee_B11_28_RS,,37,,20.93311,-156.48518,9/20/2019,78.5,,4,,1,,PLUT,37.8,,,,PCOM,15.75,,,,MCAP,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,KS,Maui,MHI,,Waihee_B12_29_KS,,41,,20.93299,-156.48591,9/20/2019,78.5,,1,,1,,MCAP,1.5,,,,PLOB,2.5,,,,MPAT,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,RS,Maui,MHI,,Waihee_B12_29_RS,,43,,20.93299,-156.48591,9/20/2019,78.5,,2,,1,,PLUT,14.7,,,,MCAP,4.2,,,,PMEA,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,KS,Maui,MHI,,Waihee_B13_30_KS,,42,,20.93281,-156.48655,9/20/2019,78.5,,4,,0,,PLUT,50.4,,,,PMEA,6.3,,,,MCAP,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,RS,Maui,MHI,,Waihee_B13_30_RS,,38,,20.93281,-156.48655,9/20/2019,78.5,,2,,1,,PLUT,16.8,,,,PCOM,1.05,,,,MCAP,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_B14_WP_CP,,34,,20.93835,-156.4871,9/20/2019,78.5,,5,,0,,PLUT,61.6,,,,MCAP,13.2,,,,PMEA,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,KS,Maui,MHI,,Waihee_B14_WP_KS,,40,,20.93835,-156.4871,9/20/2019,78.5,,4,,0,,PLUT,37.8,,,,PCOM,15.75,,,,MPAT,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_B15_WP_CP,,38,,20.93889,-156.48776,9/20/2019,78.5,,5,,1,,PLUT,52.8,,,,PCOM,13.2,,,,PMEA,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,KS,Maui,MHI,,Waihee_B15_WP_KS,,35,,20.93889,-156.48776,9/20/2019,78.5,,3,,0,,PLUT,24.6,,,,PCOM,8.2,,,,MCAP,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_B16_WP_CP,,25,,20.939,-156.48889,9/20/2019,78.5,,5,,1,,PLUT,61.6,,,,PMEA,8.8,,,,MCAP,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,KS,Maui,MHI,,Waihee_B16_WP_KS,,32,,20.939,-156.48889,9/20/2019,78.5,,2,,1,,PLUT,18.06,,,,PMEA,1.68,,,,MPAT,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_B17_32_TM,,39,,20.9406,-156.48909,9/20/2019,78.5,,3,,0,,PLUT,24.6,,,,PMEA,1.23,,,,MCAP,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_B17_WP_CP,,40,,20.9406,-156.48909,9/20/2019,78.5,,5,,1,,PLUT,52.8,,,,PMEA,8.8,,,,MCAP,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_B18_WP_CP,,40,,20.94072,-156.48996,9/20/2019,78.5,,5,,1,,PLUT,44,,,,MCAP,22,,,,PMEA,7.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_B18_WP_TM,,39,,20.94072,-156.48996,9/20/2019,78.5,,4,,1,,PLUT,37.8,,,,PMEA,3.15,,,,MCAP,9.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_B19_WP_CP,,41,,20.94099,-156.49085,9/20/2019,78.5,,5,,2,,MCAP,39.6,,,,PLOB,22,,,,PCOM,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_B19_WP_TM,,45,,20.94099,-156.49085,9/20/2019,78.5,,3,,0,,MPAT,12.3,,,,PLOB,8.2,,,,MCAP,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,JT,Maui,MHI,,Waihee_B2_17_JT,,10,,20.936715,-156.494199,9/19/2019,78.5,,1,,1,,MFLA,1,,,,PMEA,0.5,,,,PLOB,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,KS,Maui,MHI,,Waihee_B2_17_KS,,12,,20.936715,-156.494199,9/19/2019,78.5,,1,,1,,PMEA,1.15,,,,PDUE,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_B20_WP_CP,,32,,20.941,-156.49177,9/20/2019,78.5,,5,,1,,PLUT,52.8,,,,MCAP,8.8,,,,PDUE,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_B20_WP_TM,,38,,20.941,-156.49177,9/20/2019,78.5,,4,,1,,PLUT,44.1,,,,PMEA,6.3,,,,MPAT,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_B21_14_CP,,36,,20.940102,-156.491145,9/27/2019,78.5,,5,,1,,PLUT,66,,,,PMEA,17.6,,,,MFLA,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,KS,Maui,MHI,,Waihee_B21_14_KS,,34,,20.940102,-156.491145,9/27/2019,78.5,,3,,1,,PLUT,28.7,,,,PMEA,8.2,,,,MPAT,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_B22_WP_CP,,36,,20.940473,-156.491911,9/27/2019,78.5,,5,,1,,PLUT,61.6,,,,PMEA,17.6,,,,PDUE,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,KS,Maui,MHI,,Waihee_B22_WP_KS,,31,,20.940473,-156.491911,9/27/2019,78.5,,3,,1,,PLUT,26.65,,,,MCAP,4.1,,,,PMEA,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_B23_15_CP,,46,,20.942745,-156.494452,9/27/2019,78.5,,5,,1,,PLUT,52.8,,,,MCAP,17.6,,,,PCOM,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,KS,Maui,MHI,,Waihee_B23_15_KS,,40,,20.942745,-156.494452,9/27/2019,78.5,,2,,1,,PLUT,9.45,,,,MCAP,7.35,,,,MPAT,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_B24_16_CP,,37,,20.941789,-156.494627,9/27/2019,78.5,,5,,1,,PLUT,57.2,,,,PMEA,17.6,,,,MCAP,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,KS,Maui,MHI,,Waihee_B24_16_KS,,33,,20.941789,-156.494627,9/27/2019,78.5,,2,,1,,PLUT,9.45,,,,PMEA,5.25,,,,PCOM,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_B25_17_CP,,33,,20.944277,-156.501567,9/27/2019,78.5,,3,,1,,PMEA,20.5,,,,PLOB,14.35,,,,MCAP,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,KS,Maui,MHI,,Waihee_B25_17_KS,,30,,20.944277,-156.501567,9/27/2019,78.5,,1,,1,,PLUT,2.25,,,,PMEA,2,,,,MPAT,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_B26_18_CP,,24,,20.943784,-156.500891,9/27/2019,78.5,,4,,2,,PMEA,25.2,,,,PLOB,18.9,,,,MCAP,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,KS,Maui,MHI,,Waihee_B26_18_KS,,26,,20.943784,-156.500891,9/27/2019,78.5,,3,,1,,PLUT,32.8,,,,PMEA,1.23,,,,MPAT,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,JT,Maui,MHI,,Waihee_B3_18_JT,,14,,20.937586,-156.492322,9/19/2019,78.5,,2,,1,,MCAP,3.15,,,,PLOB,2.1,,,,PMEA,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,KS,Maui,MHI,,Waihee_B3_18_KS,,18,,20.937586,-156.492322,9/19/2019,78.5,,2,,1,,PLUT,8.4,,,,PMEA,3.15,,,,MPAT,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,JT,Maui,MHI,,Waihee_B4_WP_JT,,13,,20.93718,-156.493,9/19/2019,78.5,,1,,1,,PMEA,0.5,,,,MCAP,0.5,,,,PLOB,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,KS,Maui,MHI,,Waihee_B4_WP_KS,,18,,20.93718,-156.493,9/19/2019,78.5,,1,,1,,PLUT,0.6,,,,PMEA,0.2,,,,MCAP,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,JT,Maui,MHI,,Waihee_B5_19_JT,,11,,20.932977,-156.491989,9/19/2019,78.5,,2,,1,,MCAP,2.1,,,,PMEA,2.1,,,,PCOM,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,KS,Maui,MHI,,Waihee_B5_19_KS,,12,,20.932977,-156.491989,9/19/2019,78.5,,2,,1,,PLUT,3.78,,,,PMEA,1.05,,,,PCOM,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,JT,Maui,MHI,,Waihee_B6_20_JT,,10,,20.932677,-156.491732,9/19/2019,78.5,,2,,1,,PLUT,6.3,,,,MCAP,2.1,,,,PMEA,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,KS,Maui,MHI,,Waihee_B6_20_KS,,14,,20.932677,-156.491732,9/19/2019,78.5,,1,,0,,PLUT,1.1,,,,PMEA,0.25,,,,MPAT,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,JT,Maui,MHI,,Waihee_B7_21_JT,,18,,20.93212,-156.48941,9/19/2019,78.5,,2,,1,,PMEA,2.1,,,,PCOM,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,KS,Maui,MHI,,Waihee_B7_21_KS,,21,,20.93212,-156.48941,9/19/2019,78.5,,2,,0,,PDUE,4.2,,,,PLOB,3.15,,,,MCAP,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Mid
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,JT,Maui,MHI,,Waihee_B8_WP_JT,,13,,20.93177,-156.48994,9/19/2019,78.5,,2,,0,,PLUT,2.1,,,,PMEA,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,KS,Maui,MHI,,Waihee_B8_WP_KS,,17,,20.93177,-156.48994,9/19/2019,78.5,,1,,0,,PLUT,0.5,,,,PMEA,0.35,,,,PDUE,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,JT,Maui,MHI,,Waihee_B9_WP_JT,,12,,20.93142,-156.49051,9/19/2019,78.5,,2,,0,,PLUT,6.3,,,,PMEA,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,KS,Maui,MHI,,Waihee_B9_WP_KS,,14,,20.93142,-156.49051,9/19/2019,78.5,,1,,0,,PLUT,0.8,,,,PMEA,0.15,,,,MPAT,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_K1_11_CP,,16,,20.905104,-156.448129,9/18/2019,78.5,,2,,2,,PLUT,,,,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_K1_11_TM,,,Shallow,20.905104,-156.448129,9/18/2019,78.5,,4,,0,,PLUT,50.4,,,,PCOM,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_K2_12_CP,,12,,20.904864,-156.448941,9/18/2019,78.5,,3,,2,,PLUT,,,,,PCOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_K2_12_TM,,,Shallow,20.904864,-156.448941,9/18/2019,78.5,,3,,0,,PLUT,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271 Shallow
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_K3_13_CP,,10,,20.90466,-156.449747,9/18/2019,78.5,,1,,3,,MCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271 Shallow
